transaction_id,customer_id,transaction_amount,payment_method,failure_type,customer_segment,previous_failures,customer_lifetime_value,days_since_last_purchase,retry_count,account_age_days,website_visits_last_30_days,cart_additions_last_30_days,recovery_probability,recovered,recovered_revenue,recovery_method,severity_score
TXN100722,CUST16892,2236.69,upi,card_declined,regular,0,1619.06,220,1,1951,6,1,0.455,1,2236.69,customer_outreach,54
TXN100723,CUST16246,635.03,upi,authentication_failed,new,0,14041.76,357,4,230,4,1,0.405,1,635.03,customer_outreach,66
TXN100724,CUST16971,2614.03,debit_card,expired_card,regular,1,8570.41,120,0,610,5,0,0.59,0,0.0,alternative_payment,55
TXN100725,CUST19802,1432.45,wallet,gateway_error,regular,1,12355.16,3,0,1213,3,0,0.71,0,0.0,smart_retry,55
TXN100726,CUST18561,808.27,credit_card,authentication_failed,premium,1,27592.91,336,1,1438,6,0,0.615,0,0.0,customer_outreach,64
TXN100727,CUST15175,629.28,net_banking,expired_card,premium,2,5869.63,219,4,549,3,1,0.54,0,0.0,alternative_payment,81
TXN100728,CUST14281,800.81,wallet,gateway_error,regular,2,6651.65,314,2,1423,4,0,0.61,0,0.0,smart_retry,68
TXN100729,CUST16511,1762.26,debit_card,gateway_error,regular,2,3847.58,286,3,396,8,2,0.68,0,0.0,smart_retry,72
TXN100730,CUST16065,3477.5,wallet,authentication_failed,regular,2,2481.56,158,4,735,6,1,0.335,0,0.0,customer_outreach,76
TXN100731,CUST16522,3397.46,debit_card,network_error,premium,1,8675.23,118,3,1633,5,1,0.795,1,3397.46,smart_retry,72
TXN100732,CUST12650,1217.34,credit_card,insufficient_funds,regular,1,13763.98,174,4,1287,8,0,0.325,0,0.0,payment_plan,71
TXN100733,CUST12633,970.42,net_banking,network_error,premium,0,6111.04,47,1,995,3,1,0.88,1,970.42,smart_retry,59
TXN100734,CUST19834,2377.3,net_banking,card_declined,premium,2,18582.38,114,2,193,3,3,0.54,0,0.0,customer_outreach,73
TXN100735,CUST19978,1157.95,credit_card,network_error,regular,2,9628.47,206,4,1373,4,2,0.58,0,0.0,smart_retry,76
TXN100736,CUST18536,887.86,upi,network_error,at_risk,1,7682.89,30,1,1341,3,1,0.545,1,887.86,smart_retry,59
TXN100737,CUST18099,1974.81,net_banking,card_declined,regular,1,6763.9,337,4,615,4,0,0.285,0,0.0,human_escalation,71
TXN100738,CUST13190,1090.26,credit_card,authentication_failed,regular,1,3797.34,358,1,1289,7,0,0.48,0,0.0,customer_outreach,59
TXN100739,CUST12776,463.32,credit_card,expired_card,regular,1,14229.96,1,1,207,2,1,0.53,1,463.32,alternative_payment,59
TXN100740,CUST14520,3970.06,net_banking,expired_card,regular,2,8591.76,208,4,440,2,0,0.35,0,0.0,alternative_payment,76
TXN100741,CUST18482,4256.25,credit_card,network_error,new,1,10128.72,47,4,612,3,0,0.58,1,4256.25,smart_retry,71
TXN100742,CUST19160,1160.97,wallet,expired_card,regular,0,9323.64,142,1,1271,6,1,0.625,1,1160.97,alternative_payment,54
TXN100743,CUST13187,1283.28,net_banking,gateway_error,regular,1,10312.64,134,1,863,5,0,0.7,0,0.0,smart_retry,59
TXN100744,CUST18294,817.83,credit_card,authentication_failed,premium,0,3589.15,151,2,1969,4,1,0.605,0,0.0,customer_outreach,63
TXN100745,CUST11917,620.39,wallet,expired_card,new,2,13964.51,295,2,1451,4,3,0.565,0,0.0,alternative_payment,68
TXN100746,CUST17254,475.42,net_banking,authentication_failed,regular,2,5407.86,125,2,1998,5,4,0.475,0,0.0,customer_outreach,68
TXN100747,CUST17517,1900.37,net_banking,authentication_failed,new,0,6162.78,247,0,558,3,2,0.575,0,0.0,customer_outreach,50
TXN100748,CUST11106,468.69,net_banking,network_error,new,0,6148.21,113,1,1668,6,0,0.78,0,0.0,smart_retry,54
TXN100749,CUST15172,1021.05,net_banking,expired_card,regular,1,6993.46,5,2,538,2,0,0.465,1,1021.05,alternative_payment,63
TXN100750,CUST14706,1651.79,credit_card,gateway_error,regular,2,1348.14,176,0,1165,6,0,0.68,1,1651.79,smart_retry,60
TXN100751,CUST12924,612.27,net_banking,expired_card,regular,0,716.98,294,2,404,4,1,0.515,0,0.0,alternative_payment,58
TXN100752,CUST13115,1125.31,net_banking,network_error,regular,0,2595.93,124,2,453,4,1,0.705,1,1125.31,smart_retry,58
TXN100753,CUST13755,1853.29,debit_card,insufficient_funds,new,2,8321.3,183,1,1625,7,1,0.45,0,0.0,payment_plan,64
TXN100754,CUST11964,2166.51,credit_card,network_error,at_risk,0,3802.53,253,4,43,0,1,0.415,0,0.0,smart_retry,66
TXN100755,CUST18871,734.43,credit_card,gateway_error,regular,1,2756.19,162,3,1869,6,0,0.635,0,0.0,smart_retry,67
TXN100756,CUST19412,700.66,upi,gateway_error,regular,2,2639.23,262,2,844,1,1,0.59,0,0.0,smart_retry,68
TXN100757,CUST13638,1115.74,wallet,insufficient_funds,premium,1,16562.12,217,3,1954,8,0,0.515,1,1115.74,payment_plan,72
TXN100758,CUST18232,2437.57,upi,gateway_error,new,2,11717.78,90,3,276,2,1,0.595,1,2437.57,smart_retry,72
TXN100759,CUST18490,1509.81,net_banking,expired_card,regular,1,3434.26,7,1,807,6,1,0.59,1,1509.81,alternative_payment,59
TXN100760,CUST19519,405.3,credit_card,expired_card,regular,0,15222.01,133,1,1153,3,1,0.58,1,405.3,alternative_payment,54
TXN100761,CUST14306,1280.5,debit_card,expired_card,regular,1,33789.52,314,2,779,4,1,0.52,0,0.0,alternative_payment,63
TXN100762,CUST13013,971.75,net_banking,gateway_error,regular,2,12980.71,359,2,777,2,1,0.605,1,971.75,smart_retry,68
TXN100763,CUST16563,828.45,upi,gateway_error,regular,1,1486.13,68,4,1434,1,2,0.53,0,0.0,smart_retry,71
TXN100764,CUST13744,1838.49,credit_card,network_error,regular,2,23844.48,121,4,915,4,2,0.58,1,1838.49,smart_retry,76
TXN100765,CUST16240,1911.95,debit_card,insufficient_funds,new,2,10010.92,77,3,1680,1,0,0.255,0,0.0,payment_plan,72
TXN100766,CUST12893,2471.76,net_banking,gateway_error,premium,1,3839.11,323,4,1123,3,0,0.7,0,0.0,smart_retry,76
TXN100767,CUST15172,785.71,net_banking,expired_card,regular,1,11978.76,291,0,845,4,0,0.575,1,785.71,alternative_payment,55
TXN100768,CUST11621,270.59,debit_card,card_declined,regular,0,7905.95,131,3,1748,1,1,0.34,0,0.0,alternative_payment,62
TXN100769,CUST11577,2375.58,net_banking,network_error,regular,2,13818.95,185,2,1177,4,5,0.71,1,2375.58,smart_retry,68
TXN100770,CUST19133,979.13,upi,expired_card,premium,1,4714.08,63,2,1806,3,1,0.655,0,0.0,alternative_payment,68
TXN100771,CUST19921,1337.67,debit_card,authentication_failed,regular,0,4514.26,333,4,387,2,1,0.345,0,0.0,customer_outreach,66
TXN100772,CUST14663,292.97,upi,expired_card,regular,0,8180.76,250,3,1851,5,0,0.505,1,292.97,alternative_payment,62
TXN100773,CUST11284,650.65,net_banking,authentication_failed,regular,1,4512.08,324,1,1808,5,0,0.45,0,0.0,customer_outreach,59
TXN100774,CUST12745,2202.62,upi,gateway_error,regular,0,4094.01,293,3,1768,5,0,0.655,1,2202.62,smart_retry,62
TXN100775,CUST11168,1623.61,credit_card,insufficient_funds,regular,0,8832.55,161,2,1367,3,0,0.365,1,1623.61,customer_outreach,58
TXN100776,CUST14382,324.58,wallet,network_error,regular,0,41588.76,228,2,1561,5,1,0.72,1,324.58,smart_retry,58
TXN100777,CUST19616,1796.98,wallet,gateway_error,regular,3,4139.7,95,0,286,4,1,0.68,1,1796.98,smart_retry,65
TXN100778,CUST13844,1362.82,upi,network_error,new,0,6425.4,41,1,371,3,0,0.735,1,1362.82,smart_retry,54
TXN100779,CUST16505,2018.22,credit_card,card_declined,premium,2,14871.86,243,4,140,4,0,0.4,0,0.0,customer_outreach,81
TXN100780,CUST10431,961.63,net_banking,authentication_failed,new,3,30400.04,43,0,567,1,1,0.415,0,0.0,customer_outreach,65
TXN100781,CUST12544,1464.37,credit_card,network_error,at_risk,0,16003.7,200,2,499,3,1,0.54,1,1464.37,smart_retry,58
TXN100782,CUST14053,3054.34,upi,gateway_error,regular,0,7799.08,68,4,1747,3,2,0.635,0,0.0,smart_retry,66
TXN100783,CUST12795,1595.87,credit_card,card_declined,regular,2,3031.42,167,3,986,4,1,0.315,1,1595.87,alternative_payment,72
TXN100784,CUST14463,3178.57,wallet,gateway_error,premium,1,2578.38,358,4,392,5,1,0.755,1,3178.57,smart_retry,76
TXN100785,CUST19680,876.53,wallet,gateway_error,regular,0,8183.64,326,4,920,7,0,0.645,0,0.0,smart_retry,66
TXN100786,CUST18576,2758.31,wallet,expired_card,at_risk,3,10246.4,247,4,495,4,2,0.245,0,0.0,alternative_payment,81
TXN100787,CUST11467,2553.35,net_banking,expired_card,regular,2,2640.64,134,1,651,8,1,0.585,1,2553.35,alternative_payment,64
TXN100788,CUST10172,907.97,credit_card,authentication_failed,new,4,11560.12,70,2,617,4,1,0.345,0,0.0,customer_outreach,78
TXN100789,CUST17687,2202.75,wallet,card_declined,regular,1,9651.7,252,3,643,4,3,0.4,0,0.0,smart_retry,67
TXN100790,CUST17052,767.4,upi,authentication_failed,regular,1,4153.36,4,4,795,2,0,0.285,0,0.0,customer_outreach,71
TXN100791,CUST13089,1448.34,net_banking,authentication_failed,regular,1,32159.39,128,1,1494,3,2,0.47,0,0.0,customer_outreach,59
TXN100792,CUST16385,819.22,net_banking,insufficient_funds,regular,3,9773.28,217,1,1088,3,0,0.3,0,0.0,customer_outreach,69
TXN100793,CUST14664,1241.69,wallet,expired_card,regular,3,3229.99,36,1,309,1,0,0.42,1,1241.69,alternative_payment,69
TXN100794,CUST14744,1263.34,credit_card,network_error,regular,2,4189.26,232,2,1464,1,1,0.59,0,0.0,smart_retry,68
TXN100795,CUST18060,3088.46,debit_card,expired_card,premium,1,26164.75,26,4,75,6,0,0.595,1,3088.46,alternative_payment,76
TXN100796,CUST13046,1049.02,credit_card,expired_card,regular,4,3692.32,225,0,506,0,1,0.435,0,0.0,alternative_payment,70
TXN100797,CUST11477,500.74,debit_card,card_declined,regular,1,3988.71,176,3,668,4,0,0.325,1,500.74,customer_outreach,67
TXN100798,CUST16084,1801.25,net_banking,network_error,new,0,20730.28,170,0,1757,6,0,0.82,1,1801.25,smart_retry,50
TXN100799,CUST12393,1035.05,credit_card,expired_card,new,0,4670.5,37,4,992,6,3,0.585,1,1035.05,alternative_payment,66
TXN100800,CUST12975,311.68,debit_card,expired_card,new,2,5222.19,7,0,1603,6,0,0.6,0,0.0,alternative_payment,60
TXN100801,CUST14078,2260.21,net_banking,gateway_error,regular,0,7654.92,18,1,973,8,0,0.78,1,2260.21,smart_retry,54
TXN100802,CUST11539,917.34,wallet,network_error,at_risk,0,5620.78,243,3,1425,2,1,0.485,1,917.34,smart_retry,62
TXN100803,CUST15113,1333.4,upi,insufficient_funds,regular,1,14974.02,22,4,1096,8,1,0.35,0,0.0,payment_plan,71
TXN100804,CUST14150,2967.17,net_banking,network_error,regular,1,10611.25,185,0,1798,0,3,0.74,0,0.0,smart_retry,55
TXN100805,CUST13568,1717.57,credit_card,insufficient_funds,regular,1,1100.41,167,0,372,4,1,0.41,0,0.0,customer_outreach,55
TXN100806,CUST19579,2577.6,credit_card,gateway_error,new,4,19789.51,5,0,1220,4,1,0.675,0,0.0,smart_retry,70
TXN100807,CUST17786,2640.77,wallet,insufficient_funds,regular,2,43456.95,46,1,352,5,0,0.365,0,0.0,customer_outreach,64
TXN100808,CUST11497,1328.59,wallet,expired_card,at_risk,1,10403.63,321,0,152,4,1,0.45,1,1328.59,alternative_payment,55
TXN100809,CUST15824,682.88,debit_card,network_error,regular,1,4116.63,55,1,1029,2,1,0.68,1,682.88,smart_retry,59
TXN100810,CUST13812,652.59,upi,authentication_failed,new,1,9674.55,178,3,1531,3,2,0.42,1,652.59,customer_outreach,67
TXN100811,CUST13161,1630.81,credit_card,network_error,regular,1,2822.18,69,2,1870,0,0,0.585,0,0.0,smart_retry,63
TXN100812,CUST10646,3211.18,net_banking,network_error,regular,0,42711.44,151,4,1457,8,1,0.685,1,3211.18,smart_retry,66
TXN100813,CUST18029,429.7,debit_card,authentication_failed,regular,0,5692.55,179,2,1529,7,1,0.5,1,429.7,customer_outreach,58
TXN100814,CUST17674,2480.58,upi,authentication_failed,at_risk,0,851.25,284,1,171,3,1,0.29,0,0.0,customer_outreach,54
TXN100815,CUST18702,1986.78,debit_card,gateway_error,regular,1,20502.9,135,4,781,5,0,0.58,0,0.0,smart_retry,71
TXN100816,CUST17439,925.86,credit_card,network_error,regular,3,10899.57,95,0,1299,3,0,0.64,1,925.86,smart_retry,65
TXN100817,CUST15965,1633.95,wallet,insufficient_funds,regular,0,4907.73,33,4,1707,1,1,0.28,0,0.0,customer_outreach,66
TXN100818,CUST13110,1923.98,wallet,network_error,regular,2,9134.79,283,1,1285,5,0,0.665,1,1923.98,smart_retry,64
TXN100819,CUST14638,2030.19,upi,gateway_error,regular,0,13901.55,57,0,1101,4,2,0.81,1,2030.19,smart_retry,50
TXN100820,CUST11092,777.59,credit_card,insufficient_funds,regular,1,15094.37,17,1,249,4,2,0.435,1,777.59,customer_outreach,59
TXN100821,CUST13139,1684.58,credit_card,card_declined,regular,0,7201.98,199,3,1106,4,3,0.435,0,0.0,alternative_payment,62
TXN100822,CUST19671,231.03,upi,card_declined,regular,1,4707.05,311,0,56,3,2,0.48,1,231.03,smart_retry,55
TXN100823,CUST18051,586.28,credit_card,gateway_error,new,1,1727.36,32,2,1172,3,1,0.645,1,586.28,smart_retry,63
TXN100824,CUST16814,1149.73,upi,network_error,premium,0,3207.39,316,2,1113,6,3,0.935,0,0.0,smart_retry,63
TXN100825,CUST10666,1941.78,credit_card,expired_card,premium,1,3800.19,111,4,228,5,2,0.63,1,1941.78,alternative_payment,76
TXN100826,CUST11658,607.57,debit_card,authentication_failed,regular,1,13138.29,99,4,1375,2,0,0.285,0,0.0,customer_outreach,71
TXN100827,CUST14075,1060.75,wallet,network_error,at_risk,3,2286.82,286,4,880,4,0,0.345,1,1060.75,smart_retry,81
TXN100828,CUST11728,1234.43,wallet,expired_card,regular,0,3537.69,360,3,1838,8,0,0.55,0,0.0,alternative_payment,62
TXN100829,CUST11705,672.11,debit_card,insufficient_funds,regular,1,7399.19,259,2,1376,6,1,0.4,0,0.0,payment_plan,63
TXN100830,CUST18747,3102.81,wallet,gateway_error,at_risk,2,27519.92,162,4,694,5,3,0.47,1,3102.81,smart_retry,76
TXN100831,CUST16090,1047.28,net_banking,network_error,regular,0,8715.86,166,4,522,7,2,0.695,1,1047.28,smart_retry,66
TXN100832,CUST19226,472.07,wallet,insufficient_funds,regular,0,7896.05,282,2,767,3,0,0.365,0,0.0,customer_outreach,58
TXN100833,CUST17331,544.29,net_banking,card_declined,new,2,10662.91,146,4,63,4,1,0.305,0,0.0,alternative_payment,76
TXN100834,CUST12213,4485.97,upi,card_declined,regular,1,3332.47,114,1,1782,5,0,0.42,1,4485.97,customer_outreach,59
TXN100835,CUST10355,1962.18,upi,authentication_failed,regular,1,7713.55,293,4,346,7,1,0.385,1,1962.18,customer_outreach,71
TXN100836,CUST11544,1259.33,credit_card,gateway_error,regular,5,8036.25,71,2,781,2,1,0.5,1,1259.33,smart_retry,83
TXN100837,CUST19538,840.44,debit_card,insufficient_funds,regular,1,3481.12,154,0,1198,6,1,0.48,0,0.0,customer_outreach,55
TXN100838,CUST19323,259.75,debit_card,network_error,premium,0,6930.26,167,3,384,3,1,0.8,0,0.0,smart_retry,67
TXN100839,CUST17999,419.97,wallet,card_declined,regular,0,18887.22,154,0,1526,0,0,0.42,0,0.0,alternative_payment,50
TXN100840,CUST16251,528.2,credit_card,card_declined,at_risk,2,10964.71,172,2,1831,1,0,0.135,0,0.0,human_escalation,68
TXN100841,CUST17115,2137.9,net_banking,card_declined,new,1,4891.93,117,4,1931,3,1,0.325,0,0.0,smart_retry,71
TXN100842,CUST16266,1035.41,credit_card,expired_card,regular,2,47503.17,164,4,1186,7,0,0.425,1,1035.41,alternative_payment,76
TXN100843,CUST12450,1192.13,upi,authentication_failed,regular,1,5049.05,79,0,1409,3,2,0.51,0,0.0,customer_outreach,55
TXN100844,CUST16436,1569.11,net_banking,authentication_failed,regular,1,7419.71,47,1,914,3,2,0.47,0,0.0,customer_outreach,59
TXN100845,CUST14747,829.84,net_banking,insufficient_funds,premium,1,15462.62,43,3,1200,3,2,0.49,1,829.84,payment_plan,72
TXN100846,CUST18980,3446.41,net_banking,expired_card,premium,1,21566.26,257,3,1614,7,2,0.7,1,3446.41,alternative_payment,72
TXN100847,CUST12136,778.75,debit_card,gateway_error,regular,2,6790.5,250,3,1365,6,1,0.625,1,778.75,smart_retry,72
TXN100848,CUST19360,759.92,debit_card,authentication_failed,regular,2,5043.41,269,1,526,7,0,0.445,0,0.0,customer_outreach,64
TXN100849,CUST11173,1822.02,upi,gateway_error,regular,1,8237.48,295,0,260,2,3,0.77,0,0.0,smart_retry,55
TXN100850,CUST16776,425.15,net_banking,expired_card,regular,1,8962.18,165,2,1246,5,2,0.56,0,0.0,alternative_payment,63
TXN100851,CUST10396,1054.05,upi,insufficient_funds,at_risk,1,17587.53,316,3,1306,8,1,0.24,0,0.0,payment_plan,67
TXN100852,CUST17216,245.02,credit_card,insufficient_funds,regular,1,30601.17,192,1,1581,3,0,0.37,0,0.0,payment_plan,59
TXN100853,CUST11841,1865.11,credit_card,insufficient_funds,at_risk,0,3591.16,76,2,58,3,0,0.215,0,0.0,customer_outreach,58
TXN100854,CUST11823,1321.77,upi,gateway_error,regular,0,17239.74,170,1,1545,5,0,0.735,1,1321.77,smart_retry,54
TXN100855,CUST18814,1861.99,debit_card,insufficient_funds,regular,0,3858.34,133,4,1019,7,0,0.345,0,0.0,payment_plan,66
TXN100856,CUST10301,1239.23,net_banking,authentication_failed,at_risk,2,4101.28,270,0,553,3,2,0.325,0,0.0,customer_outreach,60
TXN100857,CUST12790,1819.12,credit_card,expired_card,regular,0,3301.71,357,4,585,6,1,0.505,0,0.0,alternative_payment,66
TXN100858,CUST10869,1623.62,net_banking,network_error,at_risk,1,24864.6,35,3,1382,3,0,0.44,1,1623.62,smart_retry,67
TXN100859,CUST14445,1210.93,upi,card_declined,premium,1,2342.02,333,3,503,3,1,0.485,1,1210.93,customer_outreach,72
TXN100860,CUST16237,583.38,wallet,network_error,premium,1,11382.58,162,3,1805,3,1,0.765,1,583.38,smart_retry,72
TXN100861,CUST19782,1553.16,wallet,card_declined,regular,1,21315.89,257,3,1178,5,0,0.34,0,0.0,alternative_payment,67
TXN100862,CUST10352,2167.51,credit_card,insufficient_funds,at_risk,1,4144.17,157,2,1033,6,0,0.225,0,0.0,customer_outreach,63
TXN100863,CUST12572,2314.31,credit_card,expired_card,regular,1,4920.44,182,2,513,2,1,0.49,1,2314.31,alternative_payment,63
TXN100864,CUST18212,920.27,upi,card_declined,regular,1,4516.2,199,0,1963,4,2,0.495,1,920.27,alternative_payment,55
TXN100865,CUST14590,1660.8,debit_card,insufficient_funds,regular,2,31511.22,202,1,209,2,1,0.345,1,1660.8,customer_outreach,64
TXN100866,CUST18531,814.07,wallet,network_error,regular,3,8142.21,214,1,1203,2,2,0.635,0,0.0,smart_retry,69
TXN100867,CUST12502,872.1,net_banking,expired_card,at_risk,3,45190.29,169,3,1140,5,1,0.275,0,0.0,alternative_payment,77
TXN100868,CUST12158,710.75,debit_card,network_error,premium,2,16551.43,278,1,1796,4,1,0.825,0,0.0,smart_retry,69
TXN100869,CUST12262,253.09,upi,network_error,new,0,11439.27,269,1,910,5,1,0.79,0,0.0,smart_retry,54
TXN100870,CUST12378,695.94,wallet,insufficient_funds,regular,1,6853.4,286,4,1972,3,1,0.275,1,695.94,payment_plan,71
TXN100871,CUST13016,2508.13,upi,insufficient_funds,new,0,2291.06,164,3,1998,1,0,0.325,0,0.0,customer_outreach,62
TXN100872,CUST14970,5889.25,net_banking,network_error,at_risk,3,11330.35,327,2,341,4,1,0.45,1,5889.25,smart_retry,73
TXN100873,CUST13079,1088.11,credit_card,insufficient_funds,regular,1,3705.53,314,4,576,3,1,0.275,1,1088.11,payment_plan,71
TXN100874,CUST19770,3324.39,debit_card,insufficient_funds,regular,2,1975.17,184,0,1439,3,1,0.36,0,0.0,customer_outreach,60
TXN100875,CUST12196,1132.27,wallet,authentication_failed,regular,1,6944.02,333,2,406,3,1,0.405,1,1132.27,customer_outreach,63
TXN100876,CUST16348,1526.97,net_banking,gateway_error,premium,0,4950.0,99,1,96,4,2,0.92,1,1526.97,smart_retry,59
TXN100877,CUST16694,261.94,credit_card,expired_card,at_risk,1,6792.32,114,1,1581,3,2,0.42,1,261.94,alternative_payment,59
TXN100878,CUST13351,870.13,credit_card,insufficient_funds,at_risk,3,30281.8,225,4,1033,5,0,0.06,0,0.0,customer_outreach,81
TXN100879,CUST17496,1408.43,debit_card,gateway_error,regular,3,15349.73,22,4,1535,6,0,0.525,0,0.0,smart_retry,81
TXN100880,CUST16232,885.82,upi,gateway_error,regular,4,7268.37,293,4,1128,8,2,0.57,0,0.0,smart_retry,86
TXN100881,CUST18605,164.06,credit_card,authentication_failed,premium,1,3245.06,234,0,1827,2,0,0.595,1,164.06,customer_outreach,60
TXN100882,CUST14025,3086.57,wallet,authentication_failed,regular,3,5063.48,21,4,823,8,1,0.33,0,0.0,customer_outreach,81
TXN100883,CUST18456,2253.0,credit_card,insufficient_funds,regular,2,12749.94,204,2,1614,4,2,0.36,0,0.0,customer_outreach,68
TXN100884,CUST17558,1002.33,debit_card,gateway_error,regular,1,5991.29,28,4,1880,3,0,0.55,1,1002.33,smart_retry,71
TXN100885,CUST12330,395.4,net_banking,network_error,regular,0,4868.27,257,0,398,6,2,0.84,1,395.4,smart_retry,50
TXN100886,CUST19591,1028.08,wallet,insufficient_funds,regular,1,6516.28,166,3,81,9,2,0.43,1,1028.08,payment_plan,67
TXN100887,CUST17433,506.79,wallet,network_error,new,0,12876.1,233,0,542,8,1,0.875,1,506.79,smart_retry,50
TXN100888,CUST15309,1815.99,debit_card,network_error,new,1,12229.19,47,0,1476,6,0,0.785,0,0.0,smart_retry,55
TXN100889,CUST17362,1705.38,upi,card_declined,regular,0,4591.17,197,4,1283,5,1,0.36,0,0.0,smart_retry,66
TXN100890,CUST16204,785.12,wallet,gateway_error,premium,1,16616.05,88,2,1188,6,1,0.85,1,785.12,smart_retry,68
TXN100891,CUST12459,624.23,debit_card,insufficient_funds,regular,5,7912.89,365,0,889,3,3,0.345,1,624.23,customer_outreach,75
TXN100892,CUST15071,493.32,net_banking,expired_card,regular,2,17312.06,61,1,1996,2,0,0.47,1,493.32,alternative_payment,64
TXN100893,CUST13323,1000.06,credit_card,authentication_failed,new,1,1567.17,7,3,1049,7,1,0.415,1,1000.06,customer_outreach,67
TXN100894,CUST18169,877.04,wallet,card_declined,regular,1,8929.97,253,1,474,4,1,0.43,1,877.04,alternative_payment,59
TXN100895,CUST17794,386.8,net_banking,gateway_error,regular,2,1897.12,308,4,43,4,0,0.49,1,386.8,smart_retry,76
TXN100896,CUST14009,2181.3,wallet,expired_card,regular,1,8651.39,286,1,130,3,0,0.52,0,0.0,alternative_payment,59
TXN100897,CUST13028,269.97,debit_card,card_declined,regular,2,6020.91,19,1,1778,5,1,0.41,0,0.0,smart_retry,64
TXN100898,CUST19471,596.88,wallet,expired_card,regular,1,3426.47,45,0,253,6,0,0.605,1,596.88,alternative_payment,55
TXN100899,CUST16831,547.87,debit_card,insufficient_funds,regular,3,3706.24,313,4,1202,2,1,0.19,1,547.87,payment_plan,81
TXN100900,CUST17460,678.89,wallet,expired_card,at_risk,2,1702.19,48,2,691,2,0,0.24,0,0.0,alternative_payment,68
